transaction_id,timestamp,user_id,amount,merchant_category,is_fraud
2cf98cc2-51fe-4ee7-bc4b-fef2c937e094,2024-11-03 14:37:00,user_0361,103.54,pharmacy,0
67fb3be0-0bfb-473f-8dc6-51bec440e378,2024-10-19 04:17:00,user_0404,624.33,online_retail,1
b18ef1ab-5ff2-4c2f-bf2d-c90d2a462274,2024-04-20 10:48:00,user_0257,71.21,grocery,0
70ef8851-2763-423d-a763-447bc4648081,2024-06-21 19:31:00,user_0390,135.0,online_retail,0
ad633cde-ae85-475e-93d0-51f4d3e40b7c,2024-04-22 10:29:00,user_0799,2.86,electronics,0
646cea3d-2217-4c7a-ae81-1eba5ea6957b,2024-09-27 18:37:00,user_0407,5.4,travel,0
8431b128-7f24-4169-9e60-520414d12365,2024-06-11 11:09:00,user_0014,10.06,restaurant,0
0f047cad-7211-490f-aeff-2049b577ee74,2024-09-13 08:33:00,user_0019,9.47,entertainment,0
7f4ef3d4-4043-492f-8d84-dcd7825272bf,2024-05-16 17:38:00,user_0720,367.15,electronics,0
1ecf167c-c997-46e2-b801-4dcdd144703f,2024-09-06 15:57:00,user_0278,133.7,entertainment,0
6a6b9d6c-35b9-4268-9e83-95827a9c7dc8,2024-05-22 15:31:00,user_0181,76.91,restaurant,0
cb3b7979-74ed-46a7-a5c2-1b62852350b9,2024-02-10 12:56:00,user_0275,15.98,pharmacy,0
410619c1-5652-4db5-a954-b77628d907fe,2024-01-31 12:09:00,user_0658,42.79,restaurant,0
7233a627-31ed-480b-bd71-4707ee81cf10,2024-03-26 18:58:00,user_0556,79.84,electronics,0
f55e8a4d-1aa6-48bf-ba4c-b513f9c14e96,2024-02-24 08:09:00,user_0885,16.46,grocery,0
60a03840-d7ee-4762-98ac-a4441365f649,2024-12-16 16:06:00,user_0913,28.47,restaurant,0
57a9f464-fe03-4fcc-bf85-e0435b63b118,2024-09-16 08:22:00,user_0843,46.98,travel,0
f6ad938c-43e6-40a6-be46-d4fc0a113ef3,2024-03-16 15:00:00,user_0271,36.59,grocery,0
89a58603-8317-4c28-8c75-8599a751f009,2024-01-26 21:39:00,user_0891,318.46,restaurant,0
3619d182-ac5d-41fb-9df9-100223708872,2024-12-29 19:46:00,user_0060,3.46,pharmacy,0
051aa20c-56d5-4395-b76a-56c181802daf,2024-10-30 13:25:00,user_0191,68.91,gas_station,0
e321299a-620b-400e-a3ea-0b2916afb3f0,2024-05-25 17:14:00,user_0847,291.77,online_retail,0
7d80466b-d385-4cf7-bce3-6a1d9b67acaf,2024-08-28 20:23:00,user_0954,196.92,travel,0
5a53e2f3-ff66-445f-8dc5-5c4b1a58795b,2024-01-02 09:41:00,user_0195,25.38,online_retail,0
fdd9a9f0-f3bb-4ec0-8d95-9f81646e23a1,2024-05-26 17:25:00,user_0348,35.25,online_retail,0
f910ba82-b5e4-4d72-b05a-9e23eb88cd31,2024-05-10 18:49:00,user_0605,20.62,travel,0
b7763ee6-e0b9-485c-94e7-b8a342d160f7,2024-11-29 19:13:00,user_0020,41.04,gas_station,0
70efac49-1f4b-4687-99cc-8b5e68c764de,2024-11-07 20:01:00,user_0873,132.77,gas_station,0
d1f61b80-f38b-48f4-9b23-8921e78d43d8,2024-12-30 10:03:00,user_0370,32.01,electronics,0
f9ec0ead-a42a-4917-91a3-6d47e6d009e8,2024-02-01 08:41:00,user_0129,116.27,pharmacy,0
abc49ee6-9c30-4b32-a0a2-5bc238fc650c,2024-03-17 01:48:00,user_0833,4109.8,online_retail,1
ed41ea5c-8ea3-4f8d-9c52-1ccc94b7aa64,2024-03-05 15:47:00,user_0138,7.65,gas_station,0
07d8cde6-2c27-4d5b-bcb4-ec4ce5c9f077,2024-06-16 17:22:00,user_0611,17.5,pharmacy,0
88b559b5-4904-4d3f-9cfe-864e2fcd31e5,2024-11-30 09:08:00,user_0559,3.55,grocery,0
e28dd171-0cb1-4dac-aaaa-9376e20c2c00,2024-05-31 09:22:00,user_0140,14.98,pharmacy,0
85c7eb1b-5ae4-4665-be88-4ecf428f0a4d,2024-06-10 15:01:00,user_0581,37.81,pharmacy,0
9b6e0b37-4ce6-4e49-89c2-d8782a2331ab,2024-04-16 14:44:00,user_0840,90.63,pharmacy,0
74751260-1d10-4b1b-9f37-aa2a967df7aa,2024-06-03 21:14:00,user_0948,33.34,online_retail,0
4a1abe51-3846-4190-b207-a26a00205d87,2024-10-30 14:48:00,user_0600,13.88,pharmacy,0
33ab0f82-fce8-4ecb-a3b1-80ffc41b3721,2024-08-10 08:37:00,user_0394,28.58,online_retail,0
f04d9ddd-2071-408a-8c76-6ed6e66e7b54,2024-02-21 15:14:00,user_0324,15.83,grocery,0
7faad34c-4c1a-4768-9c83-54b1ff834c9d,2024-02-20 14:57:00,user_0753,71.94,gas_station,0
bc999b90-c677-4f42-994e-3c9a51b6ba69,2024-10-13 17:01:00,user_0604,61.6,electronics,0
20c7bf93-7525-4966-af62-1b160b9f53df,2024-05-20 18:50:00,user_0509,60.76,entertainment,0
987e0ab9-c4bf-4fb2-9128-a97cc4f6f49b,2024-05-12 13:34:00,user_0275,27.27,pharmacy,0
5084eaac-4f58-4840-bb1a-a93b21caa516,2024-11-13 13:21:00,user_0585,50.87,grocery,0
3e1d04ce-a47a-4ae6-a161-dc9fd6df8b02,2024-08-08 12:53:00,user_0598,212.0,grocery,0
95606f72-f8d8-4598-ba41-5998f7cfa676,2024-08-22 21:10:00,user_0841,247.92,online_retail,0
0db1ac91-e312-4465-ba45-f07a4ce109e7,2024-03-05 13:24:00,user_0784,67.3,travel,0
99d40d11-5a0b-42e2-91f1-b74ff67d9c52,2024-10-19 10:16:00,user_0951,13.29,gas_station,0
ae099255-16fd-4a10-9887-ba805336a8e9,2024-11-22 08:25:00,user_0871,64.87,restaurant,0
0fc4de7a-d486-4c22-ac20-d8d5617816bc,2024-01-14 14:12:00,user_0340,146.77,electronics,0
24d40edd-aba1-4b50-8bff-e997550b8a4b,2024-05-17 19:05:00,user_0242,148.85,electronics,0
94a51281-0b17-4de9-b3d2-a86902aa10f1,2024-09-27 13:16:00,user_0784,17.76,travel,0
6b8e944b-ffac-4440-81ad-5f13dd852418,2024-07-19 09:27:00,user_0408,10.1,restaurant,0
64870933-a4e3-4536-8e02-c0cfd540cda4,2024-05-30 17:19:00,user_0134,67.59,gas_station,0
f8163817-fe0d-42f8-89a7-a28881cb3d34,2024-06-18 16:33:00,user_0168,140.56,entertainment,0
246aa9a6-8aab-4396-ac6e-7aa948d3ea67,2024-03-16 09:30:00,user_0689,94.64,grocery,0
0b8c259c-e828-411f-98ef-e0ff582052b5,2024-01-17 21:01:00,user_0360,0.8,gas_station,0
3ee9d9f8-bebd-43cd-a3f9-e99f0f2b8cf9,2024-09-02 08:26:00,user_0391,32.77,travel,0
35bc491f-4e5c-45b0-a0e3-57b6a9c0ef3c,2024-03-22 18:37:00,user_0822,377.6,travel,0
d7c1409c-6d3a-4c96-917e-21ff055b67a3,2024-09-21 09:07:00,user_0110,3.84,restaurant,0
220b4b97-cfd3-4856-94c4-5775cb42fd3c,2024-01-31 11:37:00,user_0771,16.29,restaurant,0
35e2fe8b-36ba-400b-b6a6-69d45047fa86,2024-10-28 19:29:00,user_0350,107.35,travel,0
1bbe3be2-a53c-47a0-8291-0628b5bd7ac2,2024-03-03 15:25:00,user_0387,278.87,pharmacy,0
f4a02e16-6c1f-4b9d-9e77-842546f68c01,2024-09-25 19:28:00,user_0934,73.55,restaurant,0
9bcf6ff4-c219-441b-a314-e07b1696e446,2024-05-27 11:13:00,user_0365,37.67,online_retail,0
96773755-5a7f-4bc0-921a-7104f032f099,2024-07-11 10:21:00,user_0418,1.79,electronics,0
20ad4f0b-d066-4055-b074-5afba469b16e,2024-08-05 14:13:00,user_0826,138.9,grocery,0
3808cf78-eed8-4d89-84e0-f1e61c216f15,2024-04-29 14:15:00,user_0042,283.84,gas_station,0
95c1e1eb-a2de-4b74-8bf7-754d9f27424d,2024-03-26 13:48:00,user_0701,83.63,entertainment,0
41184f41-69a8-4591-8eef-20bc12fd20ef,2024-08-09 11:01:00,user_0221,80.36,restaurant,0
c37b35e3-3d07-4e84-b26c-ebc65ee90425,2024-05-07 19:20:00,user_0624,12.16,gas_station,0
898ee3dc-4980-41bc-95d5-d2b4a3d1ba50,2024-08-30 15:01:00,user_0137,55.47,pharmacy,0
f20b5772-46ae-41c1-9000-286b06402d87,2024-02-11 16:40:00,user_0971,105.37,grocery,0
29375279-fe89-4fd9-8296-8e4ed40c5a42,2024-10-17 17:37:00,user_0067,34.16,restaurant,0
2e554d65-af76-4eb3-9ec3-1dc0ece40f7d,2024-03-19 13:44:00,user_0199,31.58,restaurant,0
66c683b9-cdaa-49c1-80a6-53478b2d03ec,2024-05-01 20:12:00,user_0312,159.04,entertainment,0
821b383a-d9ba-4c89-bbed-a0719d5eb1d9,2024-04-07 12:10:00,user_0841,39.91,online_retail,0
e839db82-b4bc-4125-8a38-512071673667,2024-12-25 19:02:00,user_0269,132.8,restaurant,0
638c1797-11b3-4e08-8d2a-1cc19b18d1b7,2024-12-03 11:13:00,user_0158,17.62,electronics,0
7d6d5452-5e25-4308-91fc-94fdd5db9a70,2024-12-02 11:30:00,user_0783,161.89,grocery,0
04404210-c4c5-478b-b391-e112d1175ed3,2024-02-25 09:10:00,user_0096,20.99,electronics,0
3a462f0d-143c-4107-b108-d3e9fed4b104,2024-11-01 19:01:00,user_0212,38.43,travel,0
236443be-3e70-458a-85f3-a6d3c3f77a51,2024-06-24 13:44:00,user_0887,84.46,gas_station,0
4a67e387-afa8-4cfc-ac53-35fd552351a7,2024-09-30 16:48:00,user_0264,123.29,electronics,0
bee1564b-79de-490f-ada6-1b450846e287,2024-07-16 09:28:00,user_0923,183.68,gas_station,0
83cd1c67-526a-424f-8c05-51ec4aad691f,2024-11-25 17:37:00,user_0763,60.38,travel,0
071a4ea3-0096-43c5-bd4f-91de65d0e331,2024-11-15 19:52:00,user_0450,164.74,electronics,0
8621e4dc-c11a-45aa-8b96-5cf4bca682c4,2024-05-19 08:44:00,user_0588,41.47,restaurant,0
854b5dc3-b221-47bd-8d0a-20da73d14d9e,2024-10-21 15:40:00,user_0906,117.72,travel,0
0b5c5fbd-7474-4e22-bcca-07e3ef1e41e5,2024-10-18 11:54:00,user_0833,86.03,electronics,0
8358c8a8-66b2-4f7b-b12e-8119792d0956,2024-02-08 08:37:00,user_0300,94.75,restaurant,0
1fc4748c-9b22-4d00-80da-a257fc72dd8f,2024-06-12 21:04:00,user_0097,10.37,grocery,0
12fadd42-f975-42bf-ae16-ec9f70394492,2024-09-01 16:58:00,user_0123,5.93,gas_station,0
f38f61ad-b73e-4008-8e2d-3d5cd494634d,2024-07-22 20:04:00,user_0066,112.42,restaurant,0
7ec7b656-b08f-44b8-9755-6ce21b8d82ce,2024-09-22 12:12:00,user_0236,163.07,electronics,0
37c22741-d49b-40b5-b7bb-cb9a7c31324a,2024-08-19 17:24:00,user_0975,92.65,gas_station,0
525b90f3-f433-40ce-b307-7960eb6733a6,2024-12-18 21:44:00,user_0091,43.73,entertainment,0
3fe360f9-6cd5-4bfc-86fc-8992a78e2692,2024-06-21 16:34:00,user_0722,154.71,electronics,0
49445adc-84c6-4485-bea9-201148abd57f,2024-02-01 21:07:00,user_0760,37.86,pharmacy,0
64f668b6-9556-40b2-8c99-b742eb3c394c,2024-02-13 17:31:00,user_0743,68.69,travel,0
64f5cd55-5b8f-4a3f-8e29-cc03d9207b3c,2024-07-25 20:17:00,user_0103,54.48,online_retail,0
3682b2bf-ec0e-404f-8983-565463736f49,2024-12-18 04:39:00,user_0904,1004.91,restaurant,1
61febd02-6e26-425c-beff-069438451cdb,2024-05-28 21:46:00,user_0408,5.35,grocery,0
2ec16e61-3ab8-454e-bef4-4f9db857ce32,2024-08-04 11:33:00,user_0604,47.19,entertainment,0
a23abcc4-392c-45eb-bff0-44df2e2a49fa,2024-06-01 19:38:00,user_0714,72.5,entertainment,0
ce923efd-9ebd-4834-aa36-389e53d194eb,2024-06-12 19:17:00,user_0518,16.89,electronics,0
763066ec-6b29-464d-b8f9-383af361b07c,2024-11-21 10:13:00,user_0067,94.91,entertainment,0
ec5b7d4b-247f-4646-9f10-e202024bbd99,2024-09-02 21:18:00,user_0329,19.39,pharmacy,0
4af2b19f-10c9-4859-be70-f452fdd3a07f,2024-09-01 16:06:00,user_0393,86.67,travel,0
7b06fe6d-51fd-49b5-bb09-d26cf9b9ebf7,2024-01-21 09:14:00,user_0128,210.19,restaurant,0
e7cd8345-ea91-4253-a587-f95ded520722,2024-11-19 15:31:00,user_0706,85.47,online_retail,0
5a1ff6a3-6fbf-4d57-a817-aec9cd01b856,2024-02-29 18:53:00,user_0423,64.19,travel,0
6ff68cd0-ed88-457f-a781-445b3900739e,2024-10-27 18:19:00,user_0917,154.28,pharmacy,0
4e50ccb4-386e-48c9-aea9-91d19ce0ab2d,2024-01-19 09:40:00,user_0538,63.82,travel,0
28b7ca2b-8650-44b2-86b5-38194fb24d1e,2024-04-11 10:47:00,user_0522,42.39,gas_station,0
f306e6af-a930-4767-80c3-751cbc84e866,2024-08-15 17:18:00,user_0576,158.07,travel,0
efa04ef3-dfb3-44b8-a437-8da7ef0295e7,2024-08-15 16:24:00,user_0604,378.2,pharmacy,0
7dd1d9a8-0363-4c4b-b9cd-be1fc7b16977,2024-03-21 12:17:00,user_0107,49.39,pharmacy,0
6cd55bcf-6350-4b4b-ae0e-c23e061ba45d,2024-04-30 17:05:00,user_0818,24.38,entertainment,0
3194a4e8-38d4-46ba-88c4-8d8e7aa646dc,2024-12-28 21:51:00,user_0933,175.96,entertainment,0
31e5720a-dc96-4d0a-8523-92e3ba6462cc,2024-02-25 10:36:00,user_0657,156.92,travel,0
d2a4953c-94fb-45d4-9db6-487c8fa7ee74,2024-10-09 16:54:00,user_0997,19.51,entertainment,0
b2e449a8-1b2a-4691-aa60-ec18a60e676c,2024-07-20 19:19:00,user_0921,77.22,gas_station,0
c3431d7a-4123-4b3f-aa6e-ef00466ab627,2024-11-26 19:54:00,user_0711,30.4,grocery,0
1795a119-a617-452f-9b50-a7eab25875e2,2024-06-14 11:10:00,user_0748,48.69,electronics,0
67352033-34b1-4f2f-99c9-f4d3fe171152,2024-03-15 10:15:00,user_0343,75.79,travel,0
cfafd287-c826-4c37-b828-2721e129e051,2024-05-09 10:59:00,user_0358,30.23,entertainment,0
2052a342-a60d-4188-8cc1-49aba110f6ba,2024-12-03 21:13:00,user_0978,173.56,electronics,0
919b8eb6-5b2b-43cc-bdfb-494fa1c9ffd1,2024-08-27 16:10:00,user_0475,230.84,pharmacy,0
197bcf60-cd9c-4d2b-8b32-4aac1945dfa8,2024-10-12 19:30:00,user_0855,137.89,grocery,0
07bd43b8-d8f0-4eba-811b-7741dc323f7d,2024-05-11 18:28:00,user_0763,42.33,electronics,0
02c73aa8-1ab3-4f9c-9463-eaf9b3cf6090,2024-09-05 15:37:00,user_0849,16.53,restaurant,0
57a2f68e-b9e9-4683-8287-719cb864c574,2024-10-03 03:02:00,user_0382,1165.8,electronics,1
9f8b8b2b-955d-4b6f-a98a-e246c8ea2ef9,2024-02-14 15:50:00,user_0827,173.55,electronics,0
c9ec4194-05ce-4248-9aff-842e3f017c7d,2024-10-15 19:19:00,user_0689,53.75,gas_station,0
f60b3139-b58e-44ae-bc89-cafd0de3b78c,2024-05-02 01:41:00,user_0960,651.02,travel,1
54e01a25-6ca9-496c-a244-dac0ee3764d0,2024-11-13 15:25:00,user_0600,48.4,entertainment,0
1d4fc5a9-c08c-4c6b-99d5-682c82b9028b,2024-06-30 15:08:00,user_0771,164.63,online_retail,0
081ec472-e214-4a4c-aa0d-ed96f9dbfc2f,2024-07-14 15:19:00,user_0509,86.55,pharmacy,0
acf88eba-5132-4b6b-9e77-b6dea5f5a0e9,2024-05-12 20:10:00,user_0669,24.6,gas_station,0
c18eef1d-7cac-4099-abcd-606053caf892,2024-07-30 18:33:00,user_0060,82.87,travel,0
eacfc0a8-4d21-46e7-808d-9ffd329207b3,2024-02-18 10:13:00,user_0472,32.95,travel,0
8553ad06-d9b8-449e-a48e-f2abc5dad828,2024-12-30 08:47:00,user_0585,165.1,entertainment,0
a54a4c8f-6f6b-4af0-b6a5-3ea2ebbb9c85,2024-11-09 20:47:00,user_0279,35.89,restaurant,0
4d7bce69-9579-4ea6-aa43-56d597c9d37b,2024-04-18 13:03:00,user_0206,19.89,electronics,0
5a6cedbb-2a93-4c19-a2d0-1b89db9b5e9c,2024-11-24 09:36:00,user_0520,167.23,gas_station,0
b2c2d351-3c2f-4bb9-8fdd-b6318754d7ac,2024-11-29 10:16:00,user_0498,2.1,travel,0
5962c377-cc22-429e-8405-509634071d8b,2024-01-09 19:50:00,user_0666,11.01,electronics,0
d94dde9b-be98-4b16-a4fb-606499b7684d,2024-10-21 10:17:00,user_0269,151.51,gas_station,0
ec0121f2-8c4f-4683-b4a9-89cd56fd384d,2024-04-21 15:46:00,user_0584,39.5,electronics,0
b5f7bb6a-e1bb-4393-bddd-615a0bde3099,2024-11-13 08:46:00,user_0238,47.61,online_retail,0
ecc74237-c132-44fe-bb9d-bd1ec690bbb6,2024-06-25 13:04:00,user_0799,7.16,gas_station,0
d29908ba-ab07-4705-a363-5d41e91c9399,2024-08-12 12:10:00,user_0555,233.5,online_retail,0
03188f46-cff4-43ed-a6c1-d4952fa96679,2024-08-01 14:08:00,user_0943,9.32,entertainment,0
0f31a326-f9bf-4270-b7fb-f46c2ad6fb36,2024-06-06 11:44:00,user_0521,0.09,grocery,0
aec72e36-e722-4cc1-b0e2-a1544854aa07,2024-05-25 18:26:00,user_0978,30.5,entertainment,0
491ca4c4-52d6-47c2-b989-e758857265cc,2024-12-21 20:35:00,user_0725,110.3,online_retail,0
24f8c894-5632-4d65-9ddc-24c6fddf0a40,2024-05-05 21:45:00,user_0974,19.79,grocery,0
d129e7fd-9a9c-4323-ac24-41990f5eb818,2024-07-08 10:34:00,user_0593,30.63,online_retail,0
577ee068-ad01-48f7-8e48-713c3745fe87,2024-02-16 18:14:00,user_0670,44.22,entertainment,0
a770a90f-9bb2-473f-b131-3f4e76a703e9,2024-09-25 20:32:00,user_0711,25.42,entertainment,0
50d90868-2391-418e-8586-1c4d4e62cfdf,2024-07-10 19:12:00,user_0216,36.22,travel,0
3c85384d-1759-4bd9-a741-b3ae67dc9880,2024-08-17 09:00:00,user_0043,6.56,electronics,0
c97d02bc-6382-4b4d-ae22-ff523e61638f,2024-11-02 19:15:00,user_0506,247.8,pharmacy,0
e259c174-f52e-4afe-b0b3-dfdad7c13fe7,2024-08-13 12:16:00,user_0345,119.16,entertainment,0
35fad5bc-3d6e-4f4d-9d24-f3e2f581f5a3,2024-10-22 15:29:00,user_0837,157.79,travel,0
202c1c32-fa6f-44d4-940e-05c29a6f09d4,2024-06-26 11:41:00,user_0259,67.18,travel,0
8f70fd2a-8cf0-4aff-980d-3a7da0c83f24,2024-01-17 20:07:00,user_0544,24.43,travel,0
f946c6fa-1f81-42ba-b28f-1c28e18c3d78,2024-08-21 10:23:00,user_0694,95.56,electronics,0
e35215fe-f273-4da6-9881-a186122d98dc,2024-03-29 08:36:00,user_0411,24.34,grocery,0
a420df71-de53-459b-87d1-2d2de64648a4,2024-06-01 19:19:00,user_0569,4.26,electronics,0
7559b8ac-736a-4313-90ab-a90d28f61540,2024-04-23 20:59:00,user_0374,76.0,online_retail,0
fcd5eb1e-bbde-4193-af82-29da2cb8ba26,2024-01-25 12:47:00,user_0822,72.28,pharmacy,0
30ec8c31-f8ee-4f00-a1ce-7cabbe32ab23,2024-10-13 17:13:00,user_0989,128.03,gas_station,0
79365128-fa8f-47d7-8c88-05ce08a17f48,2024-06-24 19:02:00,user_0066,60.05,entertainment,0
b3d52cac-3f67-48fc-9f22-5cf4b2a8bf59,2024-07-04 13:27:00,user_0516,151.64,electronics,0
ec45c4c0-2b69-4684-9574-fa81bf4f14ad,2024-01-09 21:35:00,user_0029,241.02,entertainment,0
2d41a1af-c313-4b87-878e-d08d5e8a155b,2024-07-05 15:45:00,user_0227,73.1,online_retail,0
38e23373-e45b-4cc8-a9d0-a8ff7a2c2b30,2024-08-02 08:59:00,user_0681,0.59,grocery,0
70602a1b-d44c-4697-8f3a-e54191cbec76,2024-10-09 14:24:00,user_0416,45.17,restaurant,0
1873c441-19a1-488b-8ffd-b16d996bd8c8,2024-08-14 19:14:00,user_0657,2.28,electronics,0
1b43e7ef-8924-41a1-8174-6e7002bebfef,2024-02-27 12:39:00,user_0469,44.45,entertainment,0
cb257277-7b50-4054-af4e-9c18a1a07c41,2024-06-13 14:22:00,user_0331,12.66,electronics,0
40644e92-4815-482e-bb93-e026beb05e75,2024-12-18 16:19:00,user_0801,73.47,entertainment,0
1f38c5f4-780c-4992-b1e5-7e0e802704c1,2024-10-01 18:42:00,user_0709,59.44,pharmacy,0
136057da-15c5-4aed-9469-bda0e357a7df,2024-09-03 18:39:00,user_0909,143.13,gas_station,0
c9b9751c-8786-462a-8553-c3fbb6b85aca,2024-05-07 19:58:00,user_0717,23.78,online_retail,0
1319ad41-55f1-45cf-b87b-956a1119bb6b,2024-02-07 13:42:00,user_0621,58.36,gas_station,0
396840c3-625b-4f66-8cd9-3984c03dafb5,2024-05-07 18:39:00,user_0214,190.23,restaurant,0
bd9ed015-7621-418e-a022-6380c4af6044,2024-01-08 19:04:00,user_0362,50.22,online_retail,0
e4d67cec-5d9e-44b0-a807-9f9a7e40290b,2024-07-30 16:13:00,user_0782,48.71,electronics,0
bfeca809-08cf-42e0-a47c-3a62556cbc77,2024-12-19 16:15:00,user_0417,92.0,restaurant,0
d7310ad8-da83-4882-8f7b-80663894bee6,2024-02-16 09:40:00,user_0428,10.48,gas_station,0
47864a05-1dc4-4dc3-b0e5-a1d471388ff4,2024-08-08 20:59:00,user_0602,77.11,entertainment,0
b29a7783-bd64-4629-b18d-8cebb8f629c4,2024-09-14 10:18:00,user_0065,58.11,online_retail,0
0548067d-3b15-430d-985c-c63d53eb59de,2024-02-18 11:34:00,user_0581,17.66,online_retail,0
96c57e11-fa97-40dc-bd90-fd9a0d8bc898,2024-02-22 12:47:00,user_0671,106.69,entertainment,0
76cbe5d9-1713-40cf-b99c-5a7a7a0805b6,2024-05-17 09:37:00,user_0992,33.66,gas_station,0
bad2feac-fa30-4959-a5a0-62a0e7d97179,2024-06-07 19:05:00,user_0014,2.93,electronics,0
6b0ce4d2-c5e8-41b8-9b2d-34b3ff477571,2024-10-20 09:40:00,user_0103,18.91,electronics,0
25063a3a-bc46-4a5b-b38b-5ecf0f075b34,2024-04-09 16:15:00,user_0082,90.92,gas_station,0
d85888a1-dfec-4943-ab69-c0f98bd84ac5,2024-01-01 18:12:00,user_0798,26.15,gas_station,0
a6cf7659-8431-40b1-b57e-bbc18f2879f2,2024-02-19 14:06:00,user_0372,1.85,grocery,0
d36475ef-bc92-4a52-a2f2-04b0e394490c,2024-02-29 18:32:00,user_0437,97.09,pharmacy,0
aeaeedda-f920-49e4-a15d-eb4defdf4b83,2024-10-01 16:20:00,user_0297,98.28,gas_station,0
4ca8825b-5810-4bbb-9740-f5d9b5c6aed6,2024-02-02 18:19:00,user_0665,56.5,electronics,0
4ca51c9c-5a04-41ae-87ad-6d8aa72ad752,2024-07-14 08:14:00,user_0819,117.31,online_retail,0
42b9f581-2d1d-4486-8079-92b2f3bdb0d7,2024-08-01 19:33:00,user_0447,58.79,travel,0
db215204-fc8d-4694-b322-64230a37a981,2024-08-01 17:46:00,user_0481,84.11,gas_station,0
dabb16db-783a-4430-a831-fc56706e50cd,2024-08-03 02:20:00,user_0816,1400.99,entertainment,1
072930c1-0faf-4d5e-adf6-7bebc6491d3e,2024-05-14 16:18:00,user_0391,257.38,pharmacy,0
7a8e356b-4de6-4ac0-8c41-dfbc9f96c1ca,2024-09-15 20:52:00,user_0604,86.24,online_retail,0
ad7a88a0-841b-480c-8146-51260a2ca2eb,2024-07-10 10:03:00,user_0901,35.86,electronics,0
b79a31a1-8bda-4cd6-827c-d9cd89fa1914,2024-11-15 19:53:00,user_0762,40.71,restaurant,0
8e0596e5-e740-4824-8c66-1a1e8d48d68a,2024-04-06 15:13:00,user_0639,73.0,online_retail,0
9f3939d0-66f2-4ea9-89c6-8989ac8a3f0e,2024-05-25 19:20:00,user_0111,103.17,electronics,0
7b335484-c159-485f-950c-0479a55a01ae,2024-05-16 17:22:00,user_0334,118.46,restaurant,0
01763c74-ad95-4873-8605-dbdb044eb596,2024-06-10 02:45:00,user_0614,4844.25,gas_station,1
7533d8fb-515c-4ab7-88d3-eb9f3857713d,2024-03-01 13:41:00,user_0279,71.73,online_retail,0
37512b5b-4b3b-41a8-8427-323691748aa4,2024-08-21 01:02:00,user_0453,789.69,grocery,1
ae12fcc2-71c4-4723-9145-75901055034c,2024-08-27 16:00:00,user_0358,16.93,grocery,0
690a64cc-743f-46bb-9b01-e4f9043383bc,2024-10-16 17:36:00,user_0097,42.08,grocery,0
4ad204be-1462-4c85-b4c3-5c569bfd0c49,2024-03-13 13:02:00,user_0911,64.22,travel,0
e1670cd3-22f4-4cd8-8d52-460a32d99cc6,2024-05-15 14:56:00,user_0933,17.03,entertainment,0
7b1c0eea-a0ed-4f61-ab07-3ce1c6bb08c2,2024-05-12 13:45:00,user_0527,71.07,gas_station,0
876908a5-9846-4159-9c4f-ddb28625098d,2024-05-14 09:53:00,user_0378,41.67,electronics,0
58d5e4f0-2b38-43cb-8599-96392e9806a4,2024-06-21 14:58:00,user_0498,47.76,entertainment,0
7ec7643b-b632-46ff-b497-6dbdf47e2a95,2024-06-30 08:31:00,user_0680,47.21,gas_station,0
cbf811ca-ab89-48e1-bd62-86d759931e2c,2024-11-01 12:16:00,user_0623,34.14,travel,0
8d2462b9-3aab-4c8d-ab39-98c1e082ef3f,2024-05-25 10:19:00,user_0030,10.29,entertainment,0
9a59c944-58dd-4321-ac3b-e7279eda6534,2024-08-09 10:25:00,user_0618,12.7,travel,0
529daa00-d0aa-4dfb-a25a-fce852421657,2024-12-30 11:16:00,user_0865,110.19,gas_station,0
7bf15788-c4c5-4ac3-9e1c-d7a53c850ef5,2024-04-12 09:47:00,user_0936,39.71,travel,0
732ca283-d3f3-4575-b8ed-757199b20254,2024-11-15 20:07:00,user_0449,59.6,grocery,0
d98f4890-4089-4201-9e3f-6c3b4f55b6ff,2024-07-14 09:11:00,user_0944,96.15,electronics,0
f55ec1f5-4061-464f-bd0a-1e5c3fe1f331,2024-08-29 12:02:00,user_0394,28.16,restaurant,0
2867ba0d-b11e-4b95-a50c-61ff198a25b4,2024-01-28 18:20:00,user_0420,28.84,entertainment,0
e13758c9-8a20-4cae-bb68-57cd998571e8,2024-02-14 10:53:00,user_0842,26.56,gas_station,0
32ffe400-89fe-43cd-9d97-a2e55436906d,2024-10-25 08:30:00,user_0624,15.43,restaurant,0
dd97d78b-eff9-4b13-aa20-cce063f6311d,2024-08-05 14:24:00,user_0209,35.24,pharmacy,0
c8429b62-d819-442e-9215-f2f166d7228c,2024-10-04 08:16:00,user_0206,26.28,online_retail,0
7c6ee4a2-a5e9-4334-9777-c4a3c9a8c551,2024-12-15 20:21:00,user_0336,113.81,online_retail,0
845ba7a7-8768-4660-9af1-09859b9be82a,2024-05-13 11:03:00,user_0978,92.88,online_retail,0
38ca3fc7-366a-4fb0-b84a-b043f2f202f7,2024-10-20 18:15:00,user_0595,50.68,restaurant,0
c4b3a436-29e3-4d99-ac47-b6e1bc4a572e,2024-10-13 16:18:00,user_0953,12.14,restaurant,0
1c18604b-873b-4b64-bf28-56f76629e961,2024-09-22 11:08:00,user_0467,14.86,pharmacy,0
3f37e80f-d688-4593-9c90-232e599b4eb9,2024-04-22 10:51:00,user_0184,157.71,gas_station,0
